id,old_name,new_name,clerk_date,created_date,modified_date,differs_creation,differs_modified
12nSrxZLpLMTl-USLsLeM3TD8WHei7BWR,Taxi 20180529 - Hotel2Hotel - €15.71.pdf,201805 - Taxi 20180529 - Hotel2Hotel - €15.71.pdf,201805,2019-07-31,2026-07-15,True,True
1xd-Y1jfOIW8eRdMNca1lhcWBhxEaDJb5,taxi 6 noc.pdf,201907 - taxi 6 noc.pdf,201907,2019-07-31,2026-07-15,False,True
1eFzHWbjUMpDCdqdV82vIGHewqmRXn33T,taxi monday 30 oct.pdf,201907 - taxi monday 30 oct.pdf,201907,2019-07-31,2026-07-15,False,True
1UuyCKfG0Ecyf97-8bTP83ipS_QMgPe8F,taxi mån.pdf,201907 - taxi mån.pdf,201907,2019-07-31,2026-07-15,False,True
1-GTqNEhzfcrGWAOCzAZ11aP3yc73GPHG,Taxi ons 25 oct.pdf,201907 - Taxi ons 25 oct.pdf,201907,2019-07-31,2026-07-15,False,True
1l0a3nQwcKQIwCJVN2cyNlIeHfK4KOp1c,taxi airport from.pdf,201907 - taxi airport from.pdf,201907,2019-07-31,2026-07-15,False,True
1QRqnazDjtHH7cMy9oPybcX4v0B8pd7Zf,Taxi Thu 2 Nov Hotel-Office.pdf,201907 - Taxi Thu 2 Nov Hotel-Office.pdf,201907,2019-07-31,2026-07-15,False,True
1IzB7MkJvgO5STQwMdtgjHgwM7CkrWN0x,taxi 9 nov.pdf,201907 - taxi 9 nov.pdf,201907,2019-07-31,2026-07-15,False,True
1gUv5F4jiLG2zo8KQCI-0y-MfYqbu24iP,Taxi Wed 1 Nov Dinner-Hotel.pdf,201907 - Taxi Wed 1 Nov Dinner-Hotel.pdf,201907,2019-07-31,2026-07-15,False,True
1YwCAAm2tQThCQk16ZiEUq8EU_UT9Zn8o,Taxi Wed 1 Nov Hotel-Dinner.pdf,201907 - Taxi Wed 1 Nov Hotel-Dinner.pdf,201907,2019-07-31,2026-07-15,False,True
1vQhH2FcFz9CJQ4oh9iVr8yBCOgyRi2c3,Taxi thu 26 oct.pdf,201907 - Taxi thu 26 oct.pdf,201907,2019-07-31,2026-07-15,False,True
1_l51eNv9IIOMQeD9G8fMjjrtvfq5Nq1A,Taxi Wed 1 Nov Office-Hotel.pdf,201907 - Taxi Wed 1 Nov Office-Hotel.pdf,201907,2019-07-31,2026-07-15,False,True
1tTG6-LW-oe5-RLDnIh0KuiH4YWfA4kNc,torsdagsmorgon taxi.pdf,201907 - torsdagsmorgon taxi.pdf,201907,2019-07-31,2026-07-15,False,True
1ICPeuUDk1jlRDQu8OSxvAACOaUdDqhla,train 12 oct.pdf,201907 - train 12 oct.pdf,201907,2019-07-31,2026-07-15,False,True
1v5Lhggp1-DRhZj62A-v1jifbYgvGqwMq,Train 20180219.pdf,201802 - Train 20180219.pdf,201802,2019-07-31,2026-07-15,True,True
1QBd8u8XUch64Vfxgo3fE_jiV7yxqt17z,Train 20180329 Office2Hotel- 44 SEK.pdf,201803 - Train 20180329 Office2Hotel- 44 SEK.pdf,201803,2019-07-31,2026-07-15,True,True
1kgKfbyY1yQaYzYMZnQU4RBxn29ItMfrh,Train 20180128.pdf,201801 - Train 20180128.pdf,201801,2019-07-31,2026-07-15,True,True
1jmZ51r3ZARhRgojLsQe-dl9SsBitlp7m,Train 20180129.pdf,201801 - Train 20180129.pdf,201801,2019-07-31,2026-07-15,True,True
1zNQpYdRoqFGOLVFy9KnO-t9nQ29u8yms,Train 20180323 - £55.pdf,201803 - Train 20180323 - £55.pdf,201803,2019-07-31,2026-07-15,True,True
1Id_tf4Rs2BlEwcIHzO3HIUHaBRUWXymA,Train 20180406 - GBP 55.pdf,201804 - Train 20180406 - GBP 55.pdf,201804,2019-07-31,2026-07-15,True,True
1eEtyfUK9ef3oulI9DP8rNwGAsnXEWcYu,Train 20180212.pdf,201802 - Train 20180212.pdf,201802,2019-07-31,2026-07-15,True,True
1hdub_-2QsXwpB04yyg50buj_fO4o2Zb5,Train 20180426 - Consolis2Hotel - 44 SEK.pdf,201804 - Train 20180426 - Consolis2Hotel - 44 SEK.pdf,201804,2019-07-31,2026-07-15,True,True
15FrIxc7dSrJ_aemLp1VYQX0YS_2vzwAS,Train 20181221.pdf,201812 - Train 20181221.pdf,201812,2019-07-31,2026-07-15,True,True
1YfzheRri2gVr4sXCb3MSOe3e4sBs9dWs,Auto Clerk Core [Archived],202607 - Auto Clerk Core [Archived],202607,2026-07-14,2026-07-14,False,False
1KvIweynK29PqjmEWC8Lln9Dkpfd-sfV2xrOLauChDDG6RtsKtMq6_Lj1,The System (Work) Reflection,202606 - The System (Work) Reflection,202606,2026-06-04,2026-07-14,False,True
1zuXNStoc-yrSd8LyZzOCkz3nnICVx9k5,Physical Health - 202607 Cherish-UK Ultrasound Booking.png,202607 - Cherish-UK Ultrasound Booking.png,202607,2026-07-14,2026-07-14,False,False
1VN-GgJcVCesdd00xIgy_BtWCSOxhnWLmvDd2j25y0ss,Physical Health - 202607 Pregnancy Blood Test and Progesterone Plan,202607 - Pregnancy Blood Test and Progesterone Plan,202607,2026-07-14,2026-07-14,False,False
17Q9kwev2G3u3McriwnIipPZebyxvQxwD,Playmetech - Employee Handbook v3.0,202607 - Playmetech - Employee Handbook v3.0,202607,2026-07-14,2026-07-14,False,False
1f5nVj8-M2P_c7sfdzwtExz7U8N-UzBkO,DCA-SpecialistReferralApproval_202607131245_0.pdf,202607 - DCA-SpecialistReferralApproval_202607131245_0.pdf,202607,2026-07-14,2026-07-14,False,False
1CeDMaGJWmSKy_IbXdiTeyJLMTVR4ftk1,letter-2026-07-10-710e479f-37cd-4cff-a6b3-a739fa2832c5.pdf,202607 - letter-2026-07-10-710e479f-37cd-4cff-a6b3-a739fa2832c5.pdf,202607,2026-07-14,2026-07-14,False,False
1374pPsUKLfPFl9240vP6PhTpyJpD5AYu,letter-2026-07-10-16b89f5b-c61a-493e-8e40-8fa3e5a0300b.pdf,202607 - letter-2026-07-10-16b89f5b-c61a-493e-8e40-8fa3e5a0300b.pdf,202607,2026-07-14,2026-07-14,False,False
1eP7qXW8zJrBjoP0iFxYhkRvx7XkXm-Qq,Verne,202607 - Verne,202607,2026-07-13,2026-07-13,False,False
1cas3bB3d77odDEiqae61w3KpN_vlaQWhTM1akJZacOw,Humanoid - List of References,202607 - Humanoid - List of References,202607,2026-07-10,2026-07-13,False,False
18LgmvO6WuZ6Vji2dbjzDimTGoQRYaxL_,AI - 202607 System Resource Monitor.png,202607 - System Resource Monitor.png,202607,2026-07-12,2026-07-12,False,False
1f3gai1-CeElCC24u7x44kWe5V0QpyfCfGVRTTDu8B4-NgsKLk3b3Nvic,The System (Private) Reflection,202605 - The System (Private) Reflection,202605,2026-05-04,2026-07-12,False,True
1AMLHowyIC6CyAcBURN9_1qC0NedtfbXy4BHZaoxc0GU, [ARCHIVED] Employee Handbook Quantum 21 - 202607 [ARCHIVED],202607 - [ARCHIVED],202607,2026-07-07,2026-07-11,False,False
1zvj2zll9_C22rk53SY21zE3ig2PMv7SP,Physical Health - 202607 Virtual Lucy Appointment Summary,202607 - Virtual Lucy Appointment Summary,202607,2026-07-11,2026-07-11,False,False
1-bSFCKSZOmZWbM25bT1Bkr38ydArGhYb8Ucp55ihYao,Cellsior Template,202606 - Cellsior Template,202606,2026-06-20,2026-07-10,False,True
1N44t8vrm6QsCEg1h0TKGHviUyFNhGOvxE9Tjvi_w6zA,Planning - Goals,202606 - Planning - Goals,202606,2026-06-03,2026-07-10,False,True
1e9UzmZ5bfxei0U4y-n3mSBR5TlwHoj7Mzw53T_pV8V4,Cellsior Internal Guidelines,202607 - Cellsior Internal Guidelines,202607,2026-07-09,2026-07-10,False,False
1x3CubSpbcriQOfiCDUGfeelB6lFuhfh1-0sQjvTcgf0,Cellsior External Guidelines,202607 - Cellsior External Guidelines,202607,2026-07-09,2026-07-10,False,False
1GoySLDE02x29SDnQsHghnP6LrAlwBIy-R7dsPFlkZXw,Humanoid Robotics - 202607 Deep Research Protocol,202607 - Deep Research Protocol,202607,2026-07-01,2026-07-10,False,False
1H_iZXEPptNJJIGx-A1v4uJ27YWlqYEZ8hRFASuInL2g,Problem Solving Framework for Deep Tech / Production,202607 - Problem Solving Framework for Deep Tech / Production,202607,2026-07-07,2026-07-10,False,False
1_EB5DTQPiDyHLLQRluUIW2lA0nPkHBp7q3saHffJnr4,PMT Task Audit & Restructuring,202607 - PMT Task Audit & Restructuring,202607,2026-07-07,2026-07-09,False,False
1n__8ekRDH7phxmeSuN6ItegqAOW9HCAenKsFPcK2YRU,Health - 202606 NHS Factsheet Carina,202606 - NHS Factsheet Carina,202606,2026-06-08,2026-07-09,False,True
11XRocSnHOP9W4VLqJeeeuP3M47N0Vfjg,Auto Clerk Core [Archived],202607 - Auto Clerk Core [Archived],202607,2026-07-08,2026-07-08,False,False
1jx2KcZADasvlTHGO1J_Bi4DasXvBuMuHl679CHGW10k,"Contract, Personal Documents - 202607 Contract and Restrictive Covenant Agreement Meeting Notes",202607 - Contract and Restrictive Covenant Agreement Meeting Notes,202607,2026-07-08,2026-07-08,False,False
1xbH8O5RGYJW41zcCHEjatNEC-qdR_3vi,Stockholm Local Guide - 202607.pdf,202607 - Stockholm Local Guide - 202607.pdf,202607,2026-07-07,2026-07-07,False,False
1-OIJR0ykocf5yJzCsApWVyDdZCPhshD8BiJT-QsHksM,Budgeting & Planning - Bi-annual analysis 202601-202606,202601 - Budgeting & Planning - Bi-annual analysis 202601-202606,202601,2026-07-05,2026-07-06,True,True
1Vd-F8tJEVmUTdeNMUo3l81dOmgkCc3kD,Contract - 202607 Restrictive Covenant Deed.docx,202607 - Restrictive Covenant Deed.docx,202607,2026-07-06,2026-07-06,False,False
1mcjOjrPxB9ZylLuPLOnswCgLXtFC7fAk7HYRaTlqjos,01 04 00 Finance Master Overview (Current),202607 - 01 04 00 Finance Master Overview (Current),202607,2026-07-05,2026-07-06,False,False
18wKGJ7yMTb5ifcjaiZ26E95DD1Ps9Yg_,Sources_for_analysis,202607 - Sources_for_analysis,202607,2026-07-05,2026-07-05,False,False
1llwLlDuGFsDR0c_1hiQmZaokGOPFIhi_pNkB1f1Qf8A,01 04 00 Finance Master Overview (Archived),202004 - 01 04 00 Finance Master Overview (Archived),202004,2020-04-27,2026-07-05,False,True
1NN9FZ-tRcB59dBpCBfZ4poIBpsRyN0H8,Payslip - 202606 Quantum 21.pdf,202606 - Quantum 21.pdf,202606,2026-07-05,2026-07-05,True,True
1sS5iY4kjxfgLFFZQcBUHLbVHGhHE0IculekZfxVfnow,account-statement_2025-01-01_2026-07-05_en-gb_71e4b1,202501 - account-statement_2025-01-01_2026-07-05_en-gb_71e4b1,202501,2026-07-05,2026-07-05,True,True
1QGFIZ135U2COvTV2vEvSnnSyMf0g6alK,Finances - 202607 Revolut Account Statement.pdf,202607 - Revolut Account Statement.pdf,202607,2026-07-05,2026-07-05,False,False
1nRLV8HjmQwG2A2HkVxY72KYJgV3DxbtpyrKlKV5ncUg,savings-statement_2025-01-01_2026-07-05_en-gb_1281784448_fa23f0,202501 - savings-statement_2025-01-01_2026-07-05_en-gb_1281784448_fa23f0,202501,2026-07-05,2026-07-05,True,True
1ixb_RXA_1zbPTuFmZQ4o5KORRwpOEfW4HTEBOhd5yQw,Excepted Group Life Trust Solution - 202607 Nomination Form,202607 - Nomination Form,202607,2026-07-03,2026-07-05,False,False
1pN_mU0QZBP50qApTf3OYergv-PD3RYef,Personal Admin - 202607 Skatteverket Inquiry.text,202607 - Skatteverket Inquiry.text,202607,2026-07-05,2026-07-05,False,False
1OVE3h_-ZVm_YoyqKoBOQDFpzbuwsQ-dX,Personal Admin - 202607 Skatteverket Address and Electoral Roll Notification.pdf,202607 - Skatteverket Address and Electoral Roll Notification.pdf,202607,2026-07-05,2026-07-05,False,False
11yVEpnV2nB5_y6ms6_-GzF88Tst-13Zn,Playmetech - 202607 Slack Upgrade Request.png,202607 - Slack Upgrade Request.png,202607,2026-07-03,2026-07-03,False,False
1BnCwJm-udLpsgnTu2jlafoVJ6mkp9upv,Playmetech - 202607 Team Operations Screenshot.png,202607 - Team Operations Screenshot.png,202607,2026-07-03,2026-07-03,False,False
1VeqjpaxCnJMCaWWaMYW3JIHaZwfYThH7,Insurance - 202607 Group Life Trust Nomination Form,202607 - Group Life Trust Nomination Form,202607,2026-07-03,2026-07-03,False,False
1cdpycIRXakSuqZh_94CazufdEvavd3Zj,"Contract, Personal Documents - 202607 Excepted Group Life Trust Nomination Form",202607 - Excepted Group Life Trust Nomination Form,202607,2026-07-03,2026-07-03,False,False
18GT-quvozD661EY3AnJ7XN8Zwuz9bJY1WrxWSzT3-uA,Insurance - 202607 Group Life Trust Nomination Form,202607 - Group Life Trust Nomination Form,202607,2026-07-03,2026-07-03,False,False
1GcsbrgSl1hnP9L_m03TxMHMoOvrYENVp,Useful - 202607 Gmail Username Update Screenshot.png,202607 - Gmail Username Update Screenshot.png,202607,2026-07-03,2026-07-03,False,False
1AREgplLylJb2GlyIsHvXlg5RCmlyiurt,Confidentiality Agreement - 202607 Updated.docx,202607 - Updated.docx,202607,2026-07-02,2026-07-02,False,False
1PySNxmZAjlExYURlg27qJkYLULYVd95b,Personal Details - 202607 Dossier.md,202607 - Dossier.md,202607,2026-07-02,2026-07-02,False,False
1_aZ2401T-Li0p4xk0X3eP8gkvf3l6b3Q,Contract - 202607 Confidentiality and Information Security Agreement.docx,202607 - Confidentiality and Information Security Agreement.docx,202607,2026-07-01,2026-07-01,False,False
1b8LfD4FOKJab_-P2g8coHyrPkixMeSyF,The System (TS) - Gemini Odds Analysis Conversation,202607 - The System (TS) - Gemini Odds Analysis Conversation,202607,2026-07-01,2026-07-01,False,False
1WUF4N4ud7Na2uvB8O-SIs0TIIJcry9PY,[Gemini Conversation] Script File Upload Prompt,202607 - [Gemini Conversation] Script File Upload Prompt,202607,2026-07-01,2026-07-01,False,False
1fAmZMRelO3rebvzb1pPn-VJZrkXDKMLS,Insurance - 202607 Zurich Group Life Welcome Pack.pdf,202607 - Zurich Group Life Welcome Pack.pdf,202607,2026-07-01,2026-07-01,False,False
1UQX_UnGZJP4x8vcunG6qu2e9pgWQCukO,Personal Documents - 202607 Group Life Trust Nomination Form.pdf,202607 - Group Life Trust Nomination Form.pdf,202607,2026-07-01,2026-07-01,False,False
1OebGkC4ratWEclh4FzHl_9_JFeE4EAvi,Ortelius,202607 - Ortelius,202607,2026-07-01,2026-07-01,False,False
1D29A5jxs_rTRtPBT-DObFgI1WmenFYEO,202507 Quantum 21 - Restrictive Covenant Agreement.pdf,202507 - Quantum 21 Restrictive Covenant Agreement.pdf,202507,2026-03-25,2026-06-30,True,True
1_A4LewJZjalZ7Iv4qeZpztQIll1xLUkxY8hbqprDm58,Employee Scorecard - Weijia Lu - 26H2,202606 - Employee Scorecard - Weijia Lu - 26H2,202606,2026-06-26,2026-06-30,False,False
1Hs-EEHGwl1qjsNoZJO8sikupzBHojx11JwkVTS8FIf8,Employee Scorecard - Finn Brasher - 26H2,202606 - Employee Scorecard - Finn Brasher - 26H2,202606,2026-06-26,2026-06-29,False,False
1RVjkPgXUchA1d_OWpsFN6gUKxJSaSf-2dBaxjO8x0-w,Planning - Framework & Playbook,202606 - Planning - Framework & Playbook,202606,2026-06-03,2026-06-29,False,False
1ijobN2VKGNiK42N6qN-aGZLlCCqgrmut,"Contract, Personal Documents - 202606 NEST National Insurance Number Confirmation.pdf",202606 - NEST National Insurance Number Confirmation.pdf,202606,2026-06-29,2026-06-29,False,False
12zKID5y-c2qwj0y14BF6yI-pX_TRqi1v,"Contract, Personal Documents - 202606 NEST Pension Welcome Letter.pdf",202606 - NEST Pension Welcome Letter.pdf,202606,2026-06-29,2026-06-29,False,False
1S7PwJyy9os0oQkLa-kpqy0mr6T84ZObC,"Contract, Personal Documents - 202606 NEST Pension Welcome Letter.pdf",202606 - NEST Pension Welcome Letter.pdf,202606,2026-06-29,2026-06-29,False,False
1cSBtNHguJ00YQRljPFIZCxQCJ_QWTFxs,"Contract, Personal Documents - 202606 NEST Pension Tax Relief Eligibility.pdf",202606 - NEST Pension Tax Relief Eligibility.pdf,202606,2026-06-29,2026-06-29,False,False
1FaDB5XyrFnwy-4YXN-AIUckBSyz66d60,"Contract, Personal Documents - 202606 NEST Pension Tax Relief Eligibility.pdf",202606 - NEST Pension Tax Relief Eligibility.pdf,202606,2026-06-29,2026-06-29,False,False
1vP0xx9HDpiDq2IWwtoCk2_l0-W1BsQ6W,NEST Pension - 202606 Tax Relief Eligibility Confirmation.pdf,202606 - Tax Relief Eligibility Confirmation.pdf,202606,2026-06-29,2026-06-29,False,False
1wx91eLrUINR2QNq3cSsKq3EQLhsJAwGG,PlayMeTech - 202606 Equity Vesting Agreement.pdf,202606 - Equity Vesting Agreement.pdf,202606,2026-06-28,2026-06-28,False,False
1G_gdBUQpMIdsMYBUm4_M_wGMCoJcafG0,02 03 00 Collections,202606 - 02 03 00 Collections,202606,2026-06-28,2026-06-28,False,False
1gF8rEp1rqQuWDN7lX6j7_1v31Cm1V2rA,02 02 00 Career Management,202606 - 02 02 00 Career Management,202606,2026-06-28,2026-06-28,False,False
10HJz4KVT5K5o0zXVzjwXwq4rpen7_7fR,02 01 00 Employment,202606 - 02 01 00 Employment,202606,2026-06-28,2026-06-28,False,False
1qZORKgVpK6zyKHqdyGdQQT7XKY-JeD4z,01 05 03 Collections,202606 - 01 05 03 Collections,202606,2026-06-28,2026-06-28,False,False
1COEtFZ6XDTP4g_QHqoGrSDhZL5p1bxzN,01 05 02 Relationships,202606 - 01 05 02 Relationships,202606,2026-06-28,2026-06-28,False,False
1nKdh8-lPif5LgA9_GrAog6sEUQ7D6jXe,01 05 01 Projects,202606 - 01 05 01 Projects,202606,2026-06-28,2026-06-28,False,False
1awlDnZgj0Gcpklt6IItwsnxjN8ecZiVb,01 05 00 Other,202606 - 01 05 00 Other,202606,2026-06-28,2026-06-28,False,False
1EqRr8mFEDO48htDVdD3PXBKLuQND4KV1,01 04 02 House,202606 - 01 04 02 House,202606,2026-06-28,2026-06-28,False,False
1ApgzfD_EuiDEGqak13CNPbqaxNAWSq_R,01 04 01 Purchase,202606 - 01 04 01 Purchase,202606,2026-06-28,2026-06-28,False,False
1xgvdxrTC9McXjE0ws7U0ILwBGqpCrxOm,01 04 00 Finances,202606 - 01 04 00 Finances,202606,2026-06-28,2026-06-28,False,False
1sKg7UBLFZePJs9x1r6M1T1Na1NVG9mdH,01 03 00 Personal Growth,202606 - 01 03 00 Personal Growth,202606,2026-06-28,2026-06-28,False,False
1u9kPQfFMVGAi4rtobnclKfQx--drLKH0,01 02 00 Health,202606 - 01 02 00 Health,202606,2026-06-28,2026-06-28,False,False
1Mqlwo9GYw6fRogvtEPDEYPOaqBFeQYUY,01 01 00 Personal Admin,202606 - 01 01 00 Personal Admin,202606,2026-06-28,2026-06-28,False,False
1GL9aTvxXuNlUKhcQaSdSyLeWvuipQYKfOKrFYa3vUuQ,Relationships - Top 5,202012 - Relationships - Top 5,202012,2020-12-18,2026-06-28,False,True
1QgmP2helR1JMDaOKJm9o0sbLWRYK1IWz,01 Playmetech Admin,202606 - 01 Playmetech Admin,202606,2026-06-01,2026-06-28,False,False
1l4-X4nATzUpCZDtV8-JMjFz_fPsn7it5,Task Master (Private),202606 - Task Master (Private),202606,2026-06-02,2026-06-27,False,False
1gDDFhOqJR86yLNn_KqIApcbr9uraWPGm,MacGyver (Private),202605 - MacGyver (Private),202605,2026-05-05,2026-06-27,False,True
1avNkROuThqd4wgzFjPKinxR9y7RYJmPCR-HASbfWUUo,"Principles, Goals, Methods and Habits (Personal)","202011 - Principles, Goals, Methods and Habits (Personal)",202011,2020-11-22,2026-06-27,False,True
1mjrI-Lea4d8jR-XeYf74woJ5-qGN1OssnP_WUkTmKkE,Employee Scorecard - Thomas Woolley - 26H2,202606 - Employee Scorecard - Thomas Woolley - 26H2,202606,2026-06-26,2026-06-26,False,False
1-sTTeBbynQKgnzZURaGVcyPKpp2iyS5Oc0I9GopkGWk,Employee Scorecard - Sergey Byakov - 26H2,202606 - Employee Scorecard - Sergey Byakov - 26H2,202606,2026-06-26,2026-06-26,False,False
1LTLubVzKT8AOVtBh9C2nmRh67M4-r4lzWalnrNInbjE,Employee Scorecard - Nataliya Pinchuk - 26H2,202606 - Employee Scorecard - Nataliya Pinchuk - 26H2,202606,2026-06-26,2026-06-26,False,False
1ETAvbaKWqwKlcxkPbTr_zkGnz3YtVMbqZxsbRxHeAQM,Employee Scorecard - Murat Yildrim - 26H2,202606 - Employee Scorecard - Murat Yildrim - 26H2,202606,2026-06-26,2026-06-26,False,False
1Ei53n9iLrBch0S7na7LokTQEVlkdVfIL55vQulgRho8,Employee Scorecard - Joseph Willock - 26H2,202606 - Employee Scorecard - Joseph Willock - 26H2,202606,2026-06-26,2026-06-26,False,False
15h46X3m0-rvnglABEDABaLokIsHSE8k0hrLE95z3wv4,Employee Scorecard - Emanuele Gruppi - 26H2,202606 - Employee Scorecard - Emanuele Gruppi - 26H2,202606,2026-06-26,2026-06-26,False,False
1KnKEotAhMpCCbOhSrEQmJFLErefvyyoVL8NWhglAQbE,Employee Scorecard - Artem Naydenov - 26H2,202606 - Employee Scorecard - Artem Naydenov - 26H2,202606,2026-06-26,2026-06-26,False,False
1-cepKX486-JKpnWQDvA6qB9aLZ2UrfEbuC5Q_PnstSc,Employee Scorecard - Anna Ustinova - 26H2,202606 - Employee Scorecard - Anna Ustinova - 26H2,202606,2026-06-26,2026-06-26,False,False
1f5eACUgaayOGbvC4qhm03bL4hpxkXT7E,Personal Growth - 202606 Year of Systems by Ben Meer.pdf,202606 - Year of Systems by Ben Meer.pdf,202606,2026-06-26,2026-06-26,False,False
1MLYWbrB5ZSw1lsapqEvpTu6PanAchLnQD2UFLGTcxO8,202606 Sync Daniel and Traders Notes,202606 - 202606 Sync Daniel and Traders Notes,202606,2026-06-25,2026-06-25,False,False
1kY1GohL4EMLvaVbh2xdgCYUK6qvK6fc8eEFI7A-p8lU,202606 Mark Daniel Alignment Notes,202606 - 202606 Mark Daniel Alignment Notes,202606,2026-06-25,2026-06-25,False,False
1UWPqMlAGcudD4VjWo-L5JcohwqLuY_Nt4xl8zk2F3pw,Spreadsheet Analysis,202606 - Spreadsheet Analysis,202606,2026-06-15,2026-06-25,False,False
131GTZva9PLVA2VT9bLJ9Vxhs8ZftVwy1,Nest Pension - 202606 Welcome Guide.pdf,202606 - Welcome Guide.pdf,202606,2026-06-25,2026-06-25,False,False
1i9cIbh63RMpJQwUhiPdmDphHvHalRcw5,PlayMeTech Holdings Limited Equity Vesting Agreement (Daniel Adersteg).pdf,202606 - PlayMeTech Holdings Limited Equity Vesting Agreement (Daniel Adersteg).pdf,202606,2026-06-24,2026-06-24,False,False
1SDcOANWbp7mn9zwxfB8uzgp8OuD6S7Uq,PlayMeTech_Holdings_Limited_Equity_Vesting_Agreement (Daniel Adersteg) [final draft].pdf,202606 - PlayMeTech_Holdings_Limited_Equity_Vesting_Agreement (Daniel Adersteg) [final draft].pdf,202606,2026-06-24,2026-06-24,False,False
1hgpIL6Np1pkqQDkKR0WcgOPL8O8fXenHyEV9fEV7I9I,Test - MLB Automatic Import,202606 - Test - MLB Automatic Import,202606,2026-06-15,2026-06-24,False,False
1GbEiynlCwYZAuckz9zvO1wnpoq3RYtXx,Performance Framework - 202606 Skill Export,202606 - Skill Export,202606,2026-06-24,2026-06-24,False,False
162O8DtXtSOFlhxOZFcbLLe0TgmHW-5yx,Finances - 202606 MLB Automatic Import Log,202606 - MLB Automatic Import Log,202606,2026-06-24,2026-06-24,False,False
1iyxoOk0SA9NFAy881GeqwU40af9qDIhM,The System (TS) - 202606 Google Doc Template Framework,202606 - Google Doc Template Framework,202606,2026-06-24,2026-06-24,False,False
1lsedNX8wepVI_SrNvt8v6iBc0R7_Suyy,AI - 202606 Tennis Trading Compliance Framework,202606 - Tennis Trading Compliance Framework,202606,2026-06-24,2026-06-24,False,False
1P07mdOjeTCRyM3sNDRZvC_i7Pq4-rATd,The System (TS) - 202606 Claude Skills Deployment Guide,202606 - Claude Skills Deployment Guide,202606,2026-06-24,2026-06-24,False,False
1mBrzyc7O4hs-tRP0mTqzg7OEC4AP1ExW,Checklist - 202606 Moving Cleaning.pdf,202606 - Moving Cleaning.pdf,202606,2026-06-24,2026-06-24,False,False
1JSzNVVAeZgp5phV7OU5R8vab92ZuLKW6,Personal Growth - 202606 Problem Solving Knowledge File,202606 - Problem Solving Knowledge File,202606,2026-06-24,2026-06-24,False,False
1aV6pYcC6awP72oj1C6Y2gr39HSz_CYyv,Task Management - 202606 84 Day Revision (Work),202606 - 84 Day Revision (Work),202606,2026-06-24,2026-06-24,False,False
1ZYokMmhL2SLQBfIXOeQyS0Q6E7vORGFz,Task Management - 202606 28 Day Revision (Work),202606 - 28 Day Revision (Work),202606,2026-06-24,2026-06-24,False,False
1zjuvjYUmVb9QUM2cPp5TjKCi-YZtT24Y,The System - 202606 Operational Folders and Script Files Manifest,202606 - Operational Folders and Script Files Manifest,202606,2026-06-24,2026-06-24,False,False
15K7pJ75vTo-WgA_NWqr1A_YlnTiUUNcb,The System (Work) Reflection,202606 - The System (Work) Reflection,202606,2026-06-24,2026-06-24,False,False
1S8od3FtGMou5nKo7hdC_2YF66TDfrTM0,The System (PMT),202606 - The System (PMT),202606,2026-06-24,2026-06-24,False,False
1HVy2uxvqIQH_foy2macLJ3zmIaT1GA2F,2027 Wedding - 202606 Guest List,202606 - Guest List,202606,2026-06-24,2026-06-24,False,False
1LrSrP9NU5f-uOmwOgv1hYMOkGZEInqNS,The System (TS) - 202606 AP Template v4.0,202606 - AP Template v4.0,202606,2026-06-24,2026-06-24,False,False
1wBtBF8aQYCSjLZbznWLOEtx9HLZ09pq1,AI - 202606 Automatic Presentations Source Data,202606 - Automatic Presentations Source Data,202606,2026-06-24,2026-06-24,False,False
1Grb9PwHwc0GcySwK26pTe-6ajLS6Scpy,Auto Clerk Core [Archived],202606 - Auto Clerk Core [Archived],202606,2026-06-24,2026-06-24,False,False
1TE2rBXuRcMjblIBt7RZS52Tld50s0lJc,London New Home - 202601 Search Archive.gsheet,202601 - Search Archive.gsheet,202601,2026-06-24,2026-06-24,True,True
1osZmRFT-DTU0-eUCSQ_b3PgFl7Rhlq_I,Purchase - 202310 British Airways Dispute.pdf,202310 - British Airways Dispute.pdf,202310,2026-06-24,2026-06-24,True,True
15sHR3rAbO3lKYK-I6JmXFRDeRq2hx9kt,Instructions - 202310 31 Craven House.pdf,202310 - 31 Craven House.pdf,202310,2026-06-24,2026-06-24,True,True
1HVuTOicyA6fcK3JJK4DelReJBEuu3Fgu,Craven Hill Mews - 202211 Left To Do.csv,202211 - Left To Do.csv,202211,2026-06-24,2026-06-24,True,True
1d2fnXeOhdcKyKUsxHeJs5vHQVdiwU9Zn,Housewarming - 202211 Invitation Draft.txt,202211 - Invitation Draft.txt,202211,2026-06-24,2026-06-24,True,True
1DSoTTa4GovN9RFWh-VHRO7tKlmQPA95Z,202209 Daff - Birthday Postponement Letter.pdf,202209 - Daff Birthday Postponement Letter.pdf,202209,2026-06-24,2026-06-24,True,True
1gnyPzyRbhjmWID0n4IU6M-AcVHlLMXCG,Reflection - 202207 Conversation Topics Antibes.txt,202207 - Conversation Topics Antibes.txt,202207,2026-06-24,2026-06-24,True,True
1NEztYc6qog3BO74jjAIJWb1668D2YZIz,Data - 202010 Email Export List.csv,202010 - Email Export List.csv,202010,2026-06-24,2026-06-24,True,True
131HULo62YmfZBzBAW0g6lhsmIqcZ1GBK,202009 D&L 30th - Seafood Weekend Planning.csv,202009 - D&L 30th Seafood Weekend Planning.csv,202009,2026-06-24,2026-06-24,True,True
